0,9.1555e-05
20,-3.05183e-05
40,-6.10367e-05
60,-9.1555e-05
80,-6.10367e-05
100,-0.000152592
120,0.000152592
140,0.000122073
160,-0.000152592
180,-0.000244147
200,0.0
220,-6.10367e-05
240,9.1555e-05
260,0.000244147
280,-6.10367e-05
300,0.0
320,3.05183e-05
340,9.1555e-05
360,-9.1555e-05
380,6.10367e-05
400,0.000122073
420,-0.000213628
440,0.000274665
460,-0.000152592
480,0.0
500,-0.000152592
520,-0.000305183
540,-0.000122073
560,0.00018311
580,0.000122073
600,-0.00018311
620,0.00018311
640,-6.10367e-05
660,9.1555e-05
680,-0.000122073
700,3.05183e-05
720,0.000152592
740,-6.10367e-05
760,-0.000122073
780,0.0
800,-0.00036622
820,-0.000213628
840,0.000122073
860,-3.05183e-05
880,3.05183e-05
900,3.05183e-05
920,9.1555e-05
940,-6.10367e-05
960,3.05183e-05
980,-3.05183e-05
1000,-9.1555e-05
1020,0.000213628
1040,0.000244147
1060,-9.1555e-05
1080,-6.10367e-05
1100,-9.1555e-05
1120,0.000213628
1140,3.05183e-05
1160,0.00018311
1180,0.000305183
1200,0.00018311
1220,-0.000274665
1240,-6.10367e-05
1260,-9.1555e-05
1280,9.1555e-05
1300,0.0
1320,6.10367e-05
1340,-0.000152592
1360,-6.10367e-05
1380,0.0
1400,-0.000122073
1420,-9.1555e-05
1440,-0.00018311
1460,-0.00018311
1480,0.0
1500,-9.1555e-05
1520,0.0
1540,-0.00018311
1560,0.0
1580,0.000213628
1600,0.0
1620,-0.000335702
1640,0.0
1660,0.0
1680,-6.10367e-05
1700,-3.05183e-05
1720,3.05183e-05
1740,-0.000152592
1760,-0.000152592
1780,0.000488294
1800,6.10367e-05
1820,-3.05183e-05
1840,3.05183e-05
1860,-3.05183e-05
1880,3.05183e-05
1900,0.0
1920,6.10367e-05
1940,-9.1555e-05
1960,-0.000305183
1980,3.05183e-05
2000,0.0
2020,-9.1555e-05
2040,9.1555e-05
2060,0.0
2080,0.0
2100,-6.10367e-05
2120,-0.000122073
2140,-0.000122073
2160,-0.000122073
2180,-0.000122073
2200,9.1555e-05
2220,-0.00018311
2240,-6.10367e-05
2260,-9.1555e-05
2280,-0.000122073
2300,9.1555e-05
2320,0.0
2340,-6.10367e-05
2360,3.05183e-05
2380,-3.05183e-05
2400,9.1555e-05
2420,6.10367e-05
2440,-0.000122073
2460,9.1555e-05
2480,-6.10367e-05
2500,-6.10367e-05
2520,-0.000152592
2540,0.000244147
2560,-6.10367e-05
2580,-3.05183e-05
2600,3.05183e-05
2620,-0.000244147
2640,0.000244147
2660,-9.1555e-05
2680,9.1555e-05
2700,-0.00018311
2720,-0.000152592
2740,6.10367e-05
2760,-6.10367e-05
2780,-0.000122073
2800,6.10367e-05
2820,-0.000122073
2840,-3.05183e-05
2860,-0.000122073
2880,6.10367e-05
2900,6.10367e-05
2920,-9.1555e-05
2940,-0.000122073
2960,-6.10367e-05
2980,6.10367e-05
3000,-9.1555e-05
3020,0.000213628
3040,-0.000213628
3060,-9.1555e-05
3080,-6.10367e-05
3100,-0.000152592
3120,-3.05183e-05
3140,-0.000152592
3160,-3.05183e-05
3180,-9.1555e-05
3200,9.1555e-05
3220,9.1555e-05
3240,0.0
3260,6.10367e-05
3280,0.000213628
3300,0.000122073
3320,6.10367e-05
3340,-0.00018311
3360,-9.1555e-05
3380,-3.05183e-05
3400,-9.1555e-05
3420,-0.000122073
3440,-0.000152592
3460,-0.000274665
3480,0.0
3500,3.05183e-05
3520,0.000122073
3540,0.000122073
3560,0.000152592
3580,0.000122073
3600,9.1555e-05
3620,0.000152592
3640,0.00018311
3660,9.1555e-05
3680,3.05183e-05
3700,-3.05183e-05
3720,3.05183e-05
3740,6.10367e-05
3760,-0.000152592
3780,-9.1555e-05
3800,6.10367e-05
3820,3.05183e-05
3840,-9.1555e-05
3860,0.000152592
3880,0.000122073
3900,6.10367e-05
3920,-6.10367e-05
3940,9.1555e-05
3960,0.000122073
3980,-3.05183e-05
4000,0.0
4020,9.1555e-05
4040,0.0
4060,-3.05183e-05
4080,0.0
4100,0.0
4120,9.1555e-05
4140,9.1555e-05
4160,0.000152592
4180,0.00018311
4200,3.05183e-05
4220,-0.00018311
4240,0.000152592
