Freq,Value
1276280000.0,-145.046003
1279290000.0,-150.014975
1282290000.0,-154.349142
1285290000.0,-160.93781
1288290000.0,-148.88357
1291300000.0,-151.147975
1294300000.0,-154.526294
1297300000.0,-148.03031
1300310000.0,-148.821011
1303310000.0,-150.090445
1306310000.0,-148.787091
1309310000.0,-154.672619
1312320000.0,-143.844646
1315320000.0,-140.996435
1318320000.0,-135.561968
1321330000.0,-134.088478
1324330000.0,-131.027032
1327330000.0,-120.896309
1330340000.0,-145.123937
1333340000.0,-123.530257
1336340000.0,-121.420469
1339340000.0,-118.412569
1342350000.0,-111.837131
1345350000.0,-114.322833
1348350000.0,-113.702211
1351360000.0,-109.749072
1354360000.0,-108.01722
1357360000.0,-113.751001
1360370000.0,-110.781141
1363370000.0,-133.791231
1366370000.0,-123.318052
1369370000.0,-125.301149
1372380000.0,-136.922843
1375380000.0,-139.813602
1378380000.0,-132.852541
1381390000.0,-142.627052
1384390000.0,-142.276344
1387390000.0,-149.568439
1390400000.0,-145.922549
1393400000.0,-163.342928
1396400000.0,-157.563586
1399400000.0,-155.801703
1402410000.0,-152.488396
1405410000.0,-153.619822
1408410000.0,-157.934619
1411420000.0,-162.728547
1414420000.0,-169.983597
1417420000.0,-156.177361
1420430000.0,-142.426321
1423430000.0,-138.875789
1426430000.0,-136.29131
1429430000.0,-133.039397
1432440000.0,-135.010609
1435440000.0,-140.133967
1438440000.0,-136.096456
1441450000.0,-127.082507
1444450000.0,-144.297121
1447450000.0,-127.245289
1450460000.0,-124.719943
1453460000.0,-131.06954
1456460000.0,-126.843345
1459460000.0,-128.831733
1462470000.0,-141.497316
1465470000.0,-141.185537
1468470000.0,-154.058559
1471480000.0,-151.100998
1474480000.0,-156.728252
1477480000.0,-156.633154
1480490000.0,-161.224402
1483490000.0,-170.037109
1486490000.0,-158.076593
1489490000.0,-160.418566
1492500000.0,-151.584983
1495500000.0,-152.029508
1498500000.0,-172.356317
1501510000.0,-162.55467
1504510000.0,-150.927068
1507510000.0,-155.075593
1510520000.0,-149.948184
1513520000.0,-159.658917
1516520000.0,-149.087896
1519520000.0,-153.238675
1522530000.0,-144.485194
1525530000.0,-138.067988
1528530000.0,-143.290826
1531540000.0,-132.31297
1534540000.0,-133.344212
1537540000.0,-125.76402
1540550000.0,-120.7964
1543550000.0,-121.782271
1546550000.0,-122.209068
1549550000.0,-122.329918
1552560000.0,-129.355759
1555560000.0,-128.285199
1558560000.0,-130.929756
1561570000.0,-131.241066
1564570000.0,-151.541963
1567570000.0,-139.824997
1570580000.0,-141.485637
1573580000.0,-148.017678
1576580000.0,-161.352294
1579580000.0,-164.570033
1582590000.0,-168.832971
1585590000.0,-159.354358
1588590000.0,-157.111968
1591600000.0,-160.459539
1594600000.0,-154.819619
1597600000.0,-156.143558
1600610000.0,-151.556982
1603610000.0,-161.492318
1606610000.0,-151.407595
1609610000.0,-157.657038
1612620000.0,-154.480079
1615620000.0,-153.509137
1618620000.0,-149.697394
1621630000.0,-147.205612
1624630000.0,-143.096914
1627630000.0,-135.626355
1630640000.0,-134.235524
1633640000.0,-132.924742
1636640000.0,-131.668293
1639640000.0,-127.179812
1642650000.0,-127.833234
1645650000.0,-132.033474
1648650000.0,-126.291671
1651660000.0,-128.334999
1654660000.0,-131.441004
1657660000.0,-129.413441
1660670000.0,-137.923118
1663670000.0,-132.97151
1666670000.0,-140.277805
1669670000.0,-149.973781
1672680000.0,-144.436211
1675680000.0,-145.942889
1678680000.0,-148.364013
1681690000.0,-152.713907
1684690000.0,-153.498778
1687690000.0,-151.573633
1690700000.0,-156.300271
1693700000.0,-159.701026
1696700000.0,-161.088615
1699700000.0,-163.360485
1702710000.0,-152.757134
1705710000.0,-146.473403
1708710000.0,-154.139517
1711720000.0,-149.586618
1714720000.0,-149.586404
1717720000.0,-146.455204
1720720000.0,-148.529859
1723730000.0,-138.270322
1726730000.0,-135.712363
1729730000.0,-135.261716
1732740000.0,-139.812377
1735740000.0,-137.605797
1738740000.0,-127.244299
1741750000.0,-136.409397
1744750000.0,-123.25293
1747750000.0,-139.941211
1750750000.0,-126.350641
1753760000.0,-127.768393
1756760000.0,-133.816598
1759760000.0,-133.329809
1762770000.0,-128.839258
1765770000.0,-138.837027
1768770000.0,-133.535734
1771780000.0,-155.435391
1774780000.0,-145.120385
1777780000.0,-152.971297
1780780000.0,-161.746914
1783790000.0,-149.657795
1786790000.0,-155.016931
1789790000.0,-161.471556
1792800000.0,-156.01614
1795800000.0,-154.555338
1798800000.0,-156.702529
1801810000.0,-150.406358
1804810000.0,-157.862791
1807810000.0,-177.359294
1810810000.0,-160.693893
1813820000.0,-148.375786
1816820000.0,-148.558363
1819820000.0,-141.375306
1822830000.0,-144.171715
1825830000.0,-141.164648
1828830000.0,-139.707745
1831840000.0,-133.647905
1834840000.0,-144.12581
1837840000.0,-136.053528
1840840000.0,-133.107717
1843850000.0,-126.733772
1846850000.0,-133.267983
1849850000.0,-136.806627
1852860000.0,-150.096058
1855860000.0,-125.067749
1858860000.0,-134.57326
1861870000.0,-137.547193
1864870000.0,-135.324757
1867870000.0,-162.49552
1870870000.0,-146.851467
1873880000.0,-146.48643
1876880000.0,-148.181531
1879880000.0,-153.255694
1882890000.0,-163.742022
1885890000.0,-148.633774
1888890000.0,-165.413552
1891900000.0,-161.282617
1894900000.0,-160.473354
1897900000.0,-150.0467
1900900000.0,-154.746041
1903910000.0,-151.052824
1906910000.0,-144.959236
1909910000.0,-142.261171
1912920000.0,-139.017899
1915920000.0,-143.271005
1918920000.0,-139.568269
1921930000.0,-140.646848
1924930000.0,-136.096208
1927930000.0,-134.890932
1930930000.0,-130.819147
1933940000.0,-126.341434
1936940000.0,-135.832589
1939940000.0,-113.554352
1942950000.0,-110.785493
1945950000.0,-115.255107
1948950000.0,-117.127864
1951960000.0,-110.142207
1954960000.0,-110.602701
1957960000.0,-113.402339
1960960000.0,-127.503058
1963970000.0,-145.049034
1966970000.0,-134.247843
1969970000.0,-132.59481
1972980000.0,-136.306257
1975980000.0,-139.966614
1978980000.0,-147.225045
1981990000.0,-149.709582
1984990000.0,-150.382729
1987990000.0,-146.898248
1990990000.0,-165.041029
1994000000.0,-147.130998
1997000000.0,-152.678519
2000000000.0,-149.020907
2003010000.0,-155.990838
2006010000.0,-160.311246
2009010000.0,-157.693919
2012020000.0,-155.458048
2015020000.0,-144.777897
2018020000.0,-148.972505
2021020000.0,-148.061573
2024030000.0,-140.971401
2027030000.0,-138.722205
2030030000.0,-148.500473
2033040000.0,-136.936921
2036040000.0,-135.180164
2039040000.0,-141.05213
2042050000.0,-126.087953
2045050000.0,-128.214669
2048050000.0,-129.618477
2051050000.0,-130.648654
2054060000.0,-123.614733
2057060000.0,-132.509242
2060060000.0,-128.908886
2063070000.0,-135.961202
2066070000.0,-135.208896
2069070000.0,-146.663435
2072080000.0,-148.473453
2075080000.0,-147.876832
2078080000.0,-147.625893
2081080000.0,-149.557103
2084090000.0,-151.146432
2087090000.0,-151.888091
2090090000.0,-149.854463
2093100000.0,-153.261646
2096100000.0,-162.707022
2099100000.0,-149.46989
2102110000.0,-163.840385
2105110000.0,-153.554501
2108110000.0,-163.795319
2111110000.0,-160.280576
2114120000.0,-154.551098
2117120000.0,-141.626943
2120120000.0,-147.391369
2123130000.0,-140.585947
2126130000.0,-138.080766
2129130000.0,-134.727332
2132140000.0,-136.187267
2135140000.0,-127.555011
2138140000.0,-129.737377
2141140000.0,-130.350464
2144150000.0,-123.997445
2147150000.0,-141.669477
2150150000.0,-132.837753
2153160000.0,-123.618197
2156160000.0,-127.199387
2159160000.0,-131.425106
2162160000.0,-133.32464
2165170000.0,-138.577066
2168170000.0,-133.188688
2171170000.0,-139.676264
2174180000.0,-141.959192
2177180000.0,-148.209888
2180180000.0,-149.793714
2183190000.0,-152.613626
2186190000.0,-149.296099
2189190000.0,-156.915741
2192190000.0,-150.789687
2195200000.0,-156.783479
2198200000.0,-157.452499
2201200000.0,-150.091975
2204210000.0,-157.705821
2207210000.0,-151.582289
2210210000.0,-151.639277
2213220000.0,-151.738145
2216220000.0,-149.169874
2219220000.0,-137.74478
2222220000.0,-147.731497
2225230000.0,-132.16189
2228230000.0,-134.535608
2231230000.0,-133.62293
2234240000.0,-135.096707
2237240000.0,-125.920984
2240240000.0,-123.009999
2243250000.0,-128.235181
2246250000.0,-117.112965
2249250000.0,-116.664357
2252250000.0,-127.15363
2255260000.0,-118.275877
2258260000.0,-121.504574
2261260000.0,-119.271818
2264270000.0,-132.059163
2267270000.0,-144.525701
2270270000.0,-132.690997
2273280000.0,-141.689617
2276280000.0,-141.485054
2279280000.0,-145.991496
2282280000.0,-157.815717
2285290000.0,-152.638868
2288290000.0,-148.78371
2291290000.0,-154.466983
2294300000.0,-153.621874
2297300000.0,-160.004072
2300300000.0,-159.529575
2303310000.0,-156.883041
2306310000.0,-160.669164
2309310000.0,-158.567895
2312310000.0,-157.274205
2315320000.0,-172.75035
2318320000.0,-160.410209
2321320000.0,-149.159149
2324330000.0,-140.318761
2327330000.0,-129.758892
2330330000.0,-154.680309
2333340000.0,-132.180417
2336340000.0,-139.691928
2339340000.0,-129.600748
2342340000.0,-133.282667
2345350000.0,-137.434555
2348350000.0,-133.41188
2351350000.0,-128.728895
2354360000.0,-126.47878
2357360000.0,-132.938763
2360360000.0,-131.655602
2363370000.0,-148.654162
2366370000.0,-142.603778
2369370000.0,-142.677156
2372370000.0,-151.814406
2375380000.0,-152.514786
2378380000.0,-150.46091
2381380000.0,-152.606861
2384390000.0,-147.923176
2387390000.0,-155.812646
2390390000.0,-164.386735
2393400000.0,-153.690508
2396400000.0,-161.485087
2399400000.0,-149.683249
2402400000.0,-162.954758
2405410000.0,-154.491614
2408410000.0,-159.027928
2411410000.0,-153.861931
2414420000.0,-148.540582
2417420000.0,-156.095241
2420420000.0,-149.611698
2423430000.0,-154.783084
2426430000.0,-146.441263
2429430000.0,-140.323929
2432430000.0,-139.234723
2435440000.0,-151.456929
2438440000.0,-139.367848
2441440000.0,-131.9039
2444450000.0,-136.231111
2447450000.0,-129.277036
2450450000.0,-125.449539
2453460000.0,-132.495678
2456460000.0,-128.356942
2459460000.0,-129.783018
2462460000.0,-137.946514
2465470000.0,-147.038034
2468470000.0,-143.458581
2471470000.0,-147.976987
2474480000.0,-148.738713
2477480000.0,-152.375412
2480480000.0,-169.564054
2483490000.0,-153.042854
2486490000.0,-159.526748
2489490000.0,-154.445446
2492490000.0,-159.14656
2495500000.0,-148.615344
2498500000.0,-151.24414
2501500000.0,-156.953426
2504510000.0,-149.288154
2507510000.0,-153.628695
2510510000.0,-154.390652
2513520000.0,-146.242296
2516520000.0,-150.076511
2519520000.0,-147.974983
2522520000.0,-145.865361
2525530000.0,-138.846473
2528530000.0,-142.398157
2531530000.0,-135.50973
2534540000.0,-135.42929
2537540000.0,-130.119913
2540540000.0,-123.952619
2543550000.0,-121.180798
2546550000.0,-123.791522
2549550000.0,-119.798028
2552550000.0,-123.283652
2555560000.0,-125.717868
2558560000.0,-126.683453
2561560000.0,-132.781845
2564570000.0,-138.016651
2567570000.0,-139.65073
2570570000.0,-137.607714
2573570000.0,-143.696581
2576580000.0,-159.712581
2579580000.0,-149.949671
2582580000.0,-157.564858
2585590000.0,-151.895256
2588590000.0,-153.454724
2591590000.0,-154.364578
2594600000.0,-153.170224
2597600000.0,-158.944746
2600600000.0,-156.907739
2603600000.0,-165.405528
2606610000.0,-152.074876
2609610000.0,-157.919731
2612610000.0,-157.107605
2615620000.0,-152.513226
2618620000.0,-150.993498
2621620000.0,-148.436782
2624630000.0,-143.020747
2627630000.0,-139.585296
2630630000.0,-142.051388
2633630000.0,-150.500234
2636640000.0,-134.963627
2639640000.0,-127.713207
2642640000.0,-130.206428
2645650000.0,-130.981443
2648650000.0,-126.995119
2651650000.0,-133.02285
2654660000.0,-130.576583
2657660000.0,-130.153441
2660660000.0,-131.313471
2663660000.0,-151.024187
2666670000.0,-137.285205
2669670000.0,-152.376722
2672670000.0,-132.214353
2675680000.0,-141.179267
2678680000.0,-144.776794
2681680000.0,-172.399843
2684690000.0,-154.714994
2687690000.0,-157.481678
2690690000.0,-162.798515
2693690000.0,-175.229044
2696700000.0,-153.636426
2699700000.0,-163.683973
2702700000.0,-157.657147
2705710000.0,-152.886881
2708710000.0,-152.15477
2711710000.0,-158.196532
2714720000.0,-148.13589
2717720000.0,-143.399197
2720720000.0,-143.904448
2723720000.0,-137.830717
2726730000.0,-140.38167
2729730000.0,-135.831127
2732730000.0,-147.429442
2735740000.0,-135.672435
2738740000.0,-125.277648
2741740000.0,-127.190541
2744750000.0,-121.23384
2747750000.0,-135.914532
2750750000.0,-122.996448
2753750000.0,-124.646274
2756760000.0,-131.174979
2759760000.0,-129.2671
2762760000.0,-130.929338
2765770000.0,-139.74028
2768770000.0,-131.312685
2771770000.0,-152.035898
2774780000.0,-145.602973
2777780000.0,-150.037796
2780780000.0,-154.556832
2783780000.0,-145.183424
2786790000.0,-150.58527
2789790000.0,-159.044128
2792790000.0,-147.714329
2795800000.0,-145.442457
2798800000.0,-146.731369
2801800000.0,-146.281013
2804810000.0,-150.876504
2807810000.0,-148.743736
2810810000.0,-148.954998
2813810000.0,-148.916537
2816820000.0,-153.447134
2819820000.0,-136.710029
2822820000.0,-135.099242
2825830000.0,-134.029014
2828830000.0,-131.703758
2831830000.0,-126.635839
2834840000.0,-136.091008
2837840000.0,-127.769215
2840840000.0,-124.479806
2843840000.0,-123.269899
2846850000.0,-124.690312
2849850000.0,-129.109401
2852850000.0,-129.619156
2855860000.0,-115.718815
2858860000.0,-127.176879
2861860000.0,-130.495626
2864870000.0,-127.835838
2867870000.0,-140.142575
2870870000.0,-136.415906
2873870000.0,-150.41179
2876880000.0,-139.985553
2879880000.0,-153.612792
2882880000.0,-143.765775
2885890000.0,-146.400411
2888890000.0,-156.534294
2891890000.0,-168.025064
2894900000.0,-153.233627
2897900000.0,-165.509994
2900900000.0,-167.395052
2903900000.0,-153.244781
2906910000.0,-151.726923
2909910000.0,-143.560185
2912910000.0,-164.427588
2915920000.0,-156.712136
2918920000.0,-146.285173
2921920000.0,-148.293322
2924930000.0,-145.520314
2927930000.0,-142.380027
2930930000.0,-143.291942
2933930000.0,-135.994291
2936940000.0,-136.434891
2939940000.0,-150.978921
2942940000.0,-138.450938
2945950000.0,-137.909228
2948950000.0,-139.176579
2951950000.0,-141.503198
2954960000.0,-137.224798
2957960000.0,-139.623213
2960960000.0,-151.889965
2963960000.0,-157.445279
2966970000.0,-150.067808
2969970000.0,-156.679816
2972970000.0,-156.228175
2975980000.0,-152.050691
2978980000.0,-152.818862
2981980000.0,-151.10672
2984990000.0,-149.400164
2987990000.0,-154.624224
2990990000.0,-168.01537
2993990000.0,-156.988696
2997000000.0,-148.16821
3000000000.0,-145.467682
